TrialNumber,Accumulation size Dry Gas,Accumulation size Dry Gas,Accumulation size Dry Gas from Assoc. Gas,Accumulation size Dry Gas from Assoc. Gas,Accumulation size Dry Gas from Non Assoc. Gas,Accumulation size Dry Gas from Non Assoc. Gas,Accumulation size NGL,Accumulation size NGL,Accumulation size NGL from Assoc. Gas,Accumulation size NGL from Assoc. Gas,Accumulation size NGL from Non Assoc. Gas,Accumulation size NGL from Non Assoc. Gas,Average gross pay,Average net pay,Condensate yield,Depth of crest,Dry gas shrinkage factor,Expansion factor gas (1/Bg),Fraction HC gas losses / fuel use,Gas saturation,Gross rock volume - result,HC bearing gross rock volume,HC pore volume,HC water contact,HC water contact - result,Inplace.Accumulation size Assoc. Gas,Inplace.Accumulation size Condensate,Inplace.Accumulation size Gas,Inplace.Accumulation size HC liquid,Inplace.Accumulation size Non Assoc. Gas,Inplace.Accumulation size Oil,Inplace.Accumulation size Total Resources,Inplace.Yield factor Assoc. Gas,Inplace.Yield factor Condensate,Inplace.Yield factor Non Assoc. Gas,Inplace.Yield factor Oil,Net rock volume - result,Net/gross ratio,NGL yield from non-assoc. gas,Non Assoc. Gas gross rock volume,Non Assoc. Gas pore volume,Porosity,Productive area,Recoverable.Accumulation size Assoc. Gas,Recoverable.Accumulation size Condensate,Recoverable.Accumulation size Gas,Recoverable.Accumulation size HC liquid,Recoverable.Accumulation size Non Assoc. Gas,Recoverable.Accumulation size Oil,Recoverable.Accumulation size Total Resources,Recoverable.Yield factor Assoc. Gas,Recoverable.Yield factor Condensate,Recoverable.Yield factor Non Assoc. Gas,Recoverable.Yield factor Oil,Recovery factor Condensate,Recovery factor Non Assoc. Gas,Reservoir thickness,Spill point depth,Wet gas shrinkage factor
2106,90.2021,64.3154,0,0,64.3154,90.2021,0,0,0,0,0,0,32.6389,29.2355,18.2902,3511.74,0.94,266.005,0,0.804968,254.451,90.646,10.2151,3501.58,3501.58,0,1.75513,95.9597,1.75513,95.9597,0,17.8208,0,21.6164,1181.86,0,81.194,0.895726,0,90.646,10.2151,0.156294,2.77724,0,1.01074,68.4206,1.01074,68.4206,0,12.4658,0,12.4485,842.681,0,0.575879,0.713014,39.7302,3695,1
2940,92.0896,64.6485,0,0,64.6485,92.0896,0,0,0,0,0,0,36.8113,32.069,17.9331,3493.29,0.94,252.242,0,0.75739,294.597,102.463,10.9979,3501.81,3501.81,0,1.75686,97.9677,1.75686,97.9677,0,18.1587,0,19.6819,1097.52,0,89.2628,0.871173,0,102.463,10.9979,0.162674,2.78346,0,0.817845,68.775,0.817845,68.775,0,12.3322,0,9.16221,770.478,0,0.465515,0.702018,46.1362,3695,1
3192,94.8871,66.366,0,0,66.366,94.8871,0,0,0,0,0,0,32.9991,29.9285,17.2577,3646.3,0.94,251.405,0,0.753969,250.774,118.263,11.3698,3530,3530,0,1.74206,100.944,1.74206,100.944,0,18.6422,0,16.2416,941.123,0,107.259,0.906949,0,118.263,11.3698,0.140593,3.58383,0,0.926026,70.6021,0.926026,70.6021,0,12.7463,0,8.63357,658.24,0,0.531571,0.69942,39.1451,3695,1
12,90.2814,63.5437,0,0,63.5437,90.2814,0,0,0,0,0,0,39.0889,32.1638,17.5896,3451.34,0.94,254.15,0,0.768842,317.01,111.82,10.701,3504.67,3504.67,0,1.68937,96.044,1.68937,96.044,0,17.7692,0,18.3608,1043.85,0,92.0098,0.822838,0,111.82,10.701,0.15127,2.86066,0,0.898523,67.5996,0.898523,67.5996,0,12.2161,0,9.76551,734.7,0,0.531868,0.70384,49.7267,3695,1
1634,68.1978,47.4215,0,0,47.4215,68.1978,0,0,0,0,0,0,37.7538,32.2129,17.9386,3531.64,0.94,258.998,0,0.824194,276.701,71.2524,7.93214,3464.06,3464.06,0,1.30146,72.5508,1.30146,72.5508,0,13.448,0,21.4073,1193.36,0,60.7952,0.853238,0,71.2524,7.93214,0.158304,1.88729,0,0.747754,50.4485,0.747754,50.4485,0,9.19388,0,12.2996,829.81,0,0.57455,0.695353,43.2768,3695,1
7991,91.9259,66.4752,0,0,66.4752,91.9259,0,0,0,0,0,0,36.7425,28.6944,17.0278,3603.37,0.94,256.49,0,0.731275,285.9,129.532,10.7965,3528.11,3528.11,0,1.66521,97.7935,1.66521,97.7935,0,18.0379,0,16.4613,966.73,0,101.159,0.780959,0,129.532,10.7965,0.145948,3.5254,0,0.916051,70.7183,0.916051,70.7183,0,12.7558,0,9.05555,699.08,0,0.55011,0.723139,44.7459,3695,1
7633,61.0529,44.9479,0,0,44.9479,61.0529,0,0,0,0,0,0,34.49,29.3449,17.9879,3485.4,0.94,253.776,0,0.841778,245.793,60.4424,7.24724,3454.15,3454.15,0,1.16831,64.9498,1.16831,64.9498,0,12.0423,0,22.7184,1262.98,0,51.4257,0.850822,0,60.4424,7.24724,0.167415,1.75246,0,0.642241,47.8169,0.642241,47.8169,0,8.6478,0,12.4887,929.826,0,0.549717,0.736213,38.3525,3695,1
4097,98.8694,72.2798,0,0,72.2798,98.8694,0,0,0,0,0,0,30.5104,24.8208,17.4142,3599.06,0.94,262.62,0,0.784693,228.773,110.019,11.341,3530.62,3530.62,0,1.83163,105.18,1.83163,105.18,0,19.441,0,20.4645,1175.16,0,89.5027,0.81352,0,110.019,11.341,0.161479,3.60596,0,1.01475,76.8934,1.01475,76.8934,0,13.8883,0,11.3377,859.118,0,0.554015,0.731064,35.6482,3695,1
1851,88.9457,64.7189,0,0,64.7189,88.9457,0,0,0,0,0,0,37.2198,25.556,17.6017,3553.88,0.94,256.141,0,0.7848,296.096,113.116,10.4607,3511.27,3511.27,0,1.66553,94.623,1.66553,94.623,0,17.5074,0,21.4441,1218.3,0,77.6681,0.686626,0,113.116,10.4607,0.171617,3.03913,0,0.998941,68.8499,0.998941,68.8499,0,12.5259,0,12.8617,886.463,0,0.599775,0.727623,46.376,3695,1
7461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6215,3554.14,0.94,267.519,0,0.801409,336.912,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.856089,0,0,0,0.158919,0,0,0,0,0,0,0,0,0,0,0,0,0.466875,0.718038,52.924,3695,1
9771,82.9723,57.3245,0,0,57.3245,82.9723,0,0,0,0,0,0,36.9945,33.0785,17.5139,3589.64,0.94,254.086,0,0.791194,296.411,101.04,9.83713,3499.88,3499.88,0,1.54592,88.2684,1.54592,88.2684,0,16.3239,0,17.1114,977.019,0,90.3445,0.894147,0,101.04,9.83713,0.137621,2.73121,0,0.841267,60.9835,0.841267,60.9835,0,11.0512,0,9.31177,675.01,0,0.544185,0.690887,46.4264,3695,1
7943,79.4869,55.934,0,0,55.934,79.4869,0,0,0,0,0,0,41.5703,30.3632,17.5489,3475.96,0.94,254.94,0,0.781855,338.755,105.596,9.39235,3492.83,3492.83,0,1.48395,84.5606,1.48395,84.5606,0,15.6412,0,19.2401,1096.37,0,77.1278,0.730407,0,105.596,9.39235,0.155753,2.54017,0,0.751391,59.5043,0.751391,59.5043,0,10.7137,0,9.74215,771.502,0,0.506346,0.703688,53.2206,3695,1
1800,92.9977,67.8559,0,0,67.8559,92.9977,0,0,0,0,0,0,35.8694,30.1428,17.7806,3549.3,0.94,262.968,0,0.799671,285.18,101.398,10.6533,3503.42,3503.42,0,1.7591,98.9337,1.7591,98.9337,0,18.3227,0,20.6444,1161.07,0,85.2094,0.840349,0,101.398,10.6533,0.156346,2.82685,0,0.988911,72.1871,0.988911,72.1871,0,13.0746,0,11.6057,847.174,0,0.56217,0.729652,44.6308,3695,1
2900,88.7336,66.7557,0,0,66.7557,88.7336,0,0,0,0,0,0,39.3808,29.1289,17.5533,3507.84,0.94,260.223,0,0.759761,320.074,111.708,10.2721,3503.78,3503.78,0,1.65699,94.3974,1.65699,94.3974,0,17.4611,0,20.0538,1142.45,0,82.6273,0.739671,0,111.708,10.2721,0.163628,2.83661,0,0.977254,71.0167,0.977254,71.0167,0,12.8669,0,11.8272,859.482,0,0.589777,0.752316,50.2183,3695,1
1267,86.8929,65.6089,0,0,65.6089,86.8929,0,0,0,0,0,0,31.2585,26.4946,17.206,3506.23,0.94,250.7,0,0.777277,238.1,96.7145,10.4411,3513.31,3513.31,0,1.59051,92.4392,1.59051,92.4392,0,17.0668,0,19.4024,1127.66,0,81.9747,0.847595,0,96.7145,10.4411,0.163867,3.09402,0,0.869254,69.7967,0.869254,69.7967,0,12.5547,0,10.6039,851.442,0,0.546526,0.755056,37.1296,3695,1
9682,68.4545,48.9534,0,0,48.9534,68.4545,0,0,0,0,0,0,38.2245,28.9256,18.1824,3502.21,0.94,252.835,0,0.802639,301.286,85.4859,8.15609,3479.62,3479.62,0,1.32412,72.8239,1.32412,72.8239,0,13.5164,0,20.4687,1125.74,0,64.6897,0.75673,0,85.4859,8.15609,0.157082,2.23642,0,0.739588,52.078,0.739588,52.078,0,9.45854,0,11.4329,805.044,0,0.558552,0.715123,47.2065,3695,1
4024,62.8425,46.4244,0,0,46.4244,62.8425,0,0,0,0,0,0,35.4824,25.9347,17.776,3571.47,0.94,249.526,0,0.828846,261.475,70.1369,7.58673,3469.8,3469.8,0,1.1884,66.8538,1.1884,66.8538,0,12.3811,0,23.1818,1304.1,0,51.2642,0.730917,0,70.1369,7.58673,0.178553,1.97667,0,0.600301,49.3877,0.600301,49.3877,0,8.86883,0,11.7099,963.394,0,0.505136,0.738741,40.8489,3695,1
7858,85.0605,59.9867,0,0,59.9867,85.0605,0,0,0,0,0,0,32.7553,24.8793,17.3993,3608.12,0.94,254.718,0,0.839844,253.822,96.9035,10.0597,3508.28,3508.28,0,1.57446,90.4899,1.57446,90.4899,0,16.7244,0,21.3913,1229.43,0,73.6032,0.759551,0,96.9035,10.0597,0.162738,2.9584,0,0.775848,63.8157,0.775848,63.8157,0,11.4599,0,10.541,867.024,0,0.492769,0.705224,39.6302,3695,1
4878,113.233,81.1116,0,0,81.1116,113.233,0,0,0,0,0,0,38.2813,29.0807,17.6557,3555.29,0.94,256.467,0,0.847776,301.499,129.42,13.3002,3523.43,3523.43,0,2.12681,120.46,2.12681,120.46,0,22.2944,0,21.6326,1225.25,0,98.3151,0.759658,0,129.42,13.3002,0.159572,3.38077,0,1.13777,86.289,1.13777,86.289,0,15.5843,0,11.5727,877.677,0,0.534965,0.716327,47.2408,3695,1
1682,72.8292,52.4809,0,0,52.4809,72.8292,0,0,0,0,0,0,31.4061,27.2544,17.5842,3550.66,0.94,248.666,0,0.782623,242.229,78.6683,8.82277,3491.52,3491.52,0,1.36238,77.4778,1.36238,77.4778,0,14.3338,0,19.9561,1134.89,0,68.2689,0.867807,0,78.6683,8.82277,0.165131,2.50487,0,0.625512,55.8308,0.625512,55.8308,0,9.97275,0,9.16247,817.806,0,0.45913,0.720603,37.7859,3695,1
561,67.93,49.1289,0,0,49.1289,67.93,0,0,0,0,0,0,47.7777,35.3635,17.2226,3614.96,0.94,261.439,0,0.797589,359.883,89.6659,7.82722,3463.39,3463.39,0,1.24461,72.266,1.24461,72.266,0,13.3435,0,18.7532,1088.87,0,66.3677,0.740167,0,89.6659,7.82722,0.147867,1.87673,0,0.622891,52.2648,0.622891,52.2648,0,9.37312,0,9.38545,787.504,0,0.500471,0.723228,56.6259,3695,1
4369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7218,3446.56,0.94,251.143,0,0.817521,356.086,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.92154,0,0,0,0.174075,0,0,0,0,0,0,0,0,0,0,0,0,0.528261,0.737789,56.0131,3695,1
8423,104.268,70.5515,0,0,70.5515,104.268,0,0,0,0,0,0,30.3492,25.6695,17.2346,3567.29,0.94,264.248,0,0.779458,228.382,119.565,11.8865,3539.89,3539.89,0,1.91171,110.923,1.91171,110.923,0,20.4826,0,18.9038,1096.85,0,101.128,0.845803,0,119.565,11.8865,0.150796,3.93964,0,1.00784,75.0548,1.00784,75.0548,0,13.5736,0,9.96589,742.173,0,0.527189,0.676638,35.5862,3695,1
6007,101.051,71.1339,0,0,71.1339,101.051,0,0,0,0,0,0,31.9419,26.7865,16.6779,3468.51,0.94,256.341,0,0.830067,242.175,107.061,11.8751,3522.5,3522.5,0,1.79288,107.501,1.79288,107.501,0,19.7907,0,19.9694,1197.36,0,89.7816,0.8386,0,107.061,11.8751,0.159345,3.35175,0,1.07036,75.6744,1.07036,75.6744,0,13.7398,0,11.9218,842.872,0,0.597005,0.703944,37.7772,3695,1
9926,107.328,72.8654,0,0,72.8654,107.328,0,0,0,0,0,0,27.8907,23.3484,17.0821,3496.34,0.94,252.301,0,0.873008,206.442,96.6592,12.8148,3526.18,3526.18,0,1.95041,114.179,1.95041,114.179,0,21.0663,0,24.1038,1411.06,0,80.9172,0.837139,0,96.6592,12.8148,0.181406,3.46564,0,1.07604,77.5164,1.07604,77.5164,0,14.0539,0,13.298,957.972,0,0.551698,0.678904,32.1097,3695,1
2642,103.813,69.3774,0,0,69.3774,103.813,0,0,0,0,0,0,38.2506,31.7232,17.5571,3479.7,0.94,260.364,0,0.747151,300.896,131.545,12.0113,3525.32,3525.32,0,1.939,110.44,1.939,110.44,0,20.4289,0,17.7732,1012.31,0,109.097,0.829351,0,131.545,12.0113,0.147356,3.43903,0,1.03762,73.8058,1.03762,73.8058,0,13.3943,0,9.51102,676.516,0,0.535132,0.66829,47.1441,3695,1
404,98.4853,68.2529,0,0,68.2529,98.4853,0,0,0,0,0,0,38.5134,30.736,17.1287,3540.33,0.94,253.28,0,0.845871,310.945,111.548,11.7135,3505.99,3505.99,0,1.79461,104.772,1.79461,104.772,0,19.3356,0,20.159,1176.91,0,89.0226,0.798062,0,111.548,11.7135,0.155555,2.89636,0,1.00051,72.6095,1.00051,72.6095,0,13.1569,0,11.2388,815.63,0,0.557508,0.693026,48.7539,3695,1
323,72.3332,53.7861,0,0,53.7861,72.3332,0,0,0,0,0,0,33.7967,23.7785,17.9728,3514.97,0.94,258.75,0,0.761346,264.186,98.835,8.42119,3507.03,3507.03,0,1.38301,76.9503,1.38301,76.9503,0,14.2661,0,19.8886,1106.6,0,69.5378,0.703575,0,98.835,8.42119,0.159063,2.9244,0,0.779295,57.2192,0.779295,57.2192,0,10.359,0,11.2068,822.851,0,0.563478,0.743587,41.2809,3695,1
7428,95.069,65.2723,0,0,65.2723,95.069,0,0,0,0,0,0,43.2257,32.0735,17.8012,3570.45,0.94,256.675,0,0.756151,355.047,138.563,11.1576,3517.44,3517.44,0,1.80037,101.137,1.80037,101.137,0,18.7329,0,17.5109,983.689,0,102.814,0.742002,0,138.563,11.1576,0.143519,3.20558,0,1.06324,69.4387,1.06324,69.4387,0,12.6887,0,10.3414,675.38,0,0.590569,0.686579,55.8454,3695,1
8915,75.3505,50.4137,0,0,50.4137,75.3505,0,0,0,0,0,0,40.6682,35.8489,17.5093,3493.59,0.94,254.991,0,0.805976,297.265,74.3467,8.90181,3460.27,3460.27,0,1.40354,80.1601,1.40354,80.1601,0,14.824,0,21.4163,1223.14,0,65.5363,0.881495,0,74.3467,8.90181,0.168529,1.82813,0,0.76516,53.6316,0.76516,53.6316,0,9.74422,0,11.6754,818.35,0,0.545163,0.669057,46.5629,3695,1
5215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5992,3493.09,0.94,260.711,0,0.87399,363.138,0,0,3166.59,3166.59,0,0,0,0,0,0,0,0,0,0,0,0,0.783086,0,0,0,0.182267,0,0,0,0,0,0,0,0,0,0,0,0,0.595242,0.724213,57.152,3695,1
2681,75.4524,53.9186,0,0,53.9186,75.4524,0,0,0,0,0,0,33.3675,29.0826,17.9723,3575.88,0.94,248.062,0,0.742065,261.424,92.0525,9.16282,3500.9,3500.9,0,1.44261,80.2685,1.44261,80.2685,0,14.8812,0,17.9806,1000.46,0,80.2315,0.871584,0,92.0525,9.16282,0.153901,2.75875,0,0.865159,57.3602,0.865159,57.3602,0,10.4685,0,10.7833,714.934,0,0.599718,0.714605,40.8408,3695,1
3083,95.7807,67.9031,0,0,67.9031,95.7807,0,0,0,0,0,0,34.342,28.0081,18.0208,3587.51,0.94,252.339,0,0.85339,267.787,104.399,11.4343,3511.3,3511.3,0,1.83622,101.894,1.83622,101.894,0,18.8955,0,21.566,1196.73,0,85.1442,0.815563,0,104.399,11.4343,0.157365,3.03999,0,0.999292,72.2374,0.999292,72.2374,0,13.0933,0,11.7365,848.412,0,0.544212,0.708944,41.8551,3695,1
408,80.1346,56.7995,0,0,56.7995,80.1346,0,0,0,0,0,0,39.8745,28.6442,16.987,3487.6,0.94,251.717,0,0.808582,319.226,94.1472,9.59013,3485.28,3485.28,0,1.44814,85.2496,1.44814,85.2496,0,15.7207,0,21.4121,1260.5,0,67.6316,0.71836,0,94.1472,9.59013,0.175368,2.36109,0,0.800934,60.4251,0.800934,60.4251,0,10.9174,0,11.8426,893.444,0,0.553079,0.708802,50.0822,3695,1
38,94.7863,65.7919,0,0,65.7919,94.7863,0,0,0,0,0,0,40.6596,29.3144,17.0904,3518.27,0.94,252.801,0,0.845209,332.851,110.695,11.2949,3499.56,3499.56,0,1.72333,100.836,1.72333,100.836,0,18.6055,0,21.5934,1263.48,0,79.8082,0.72097,0,110.695,11.2949,0.167445,2.7225,0,0.936498,69.9914,0.936498,69.9914,0,12.6545,0,11.7344,876.995,0,0.543423,0.694108,52.2709,3695,1
4634,95.5196,68.4873,0,0,68.4873,95.5196,0,0,0,0,0,0,35.3519,26.9011,17.4678,3589.33,0.94,254.742,0,0.783731,272.519,126.161,11.2956,3529.51,3529.51,0,1.77502,101.617,1.77502,101.617,0,18.7878,0,18.4893,1058.48,0,96.0023,0.760952,0,126.161,11.2956,0.150128,3.56871,0,0.990329,72.8589,0.990329,72.8589,0,13.1884,0,10.3157,758.928,0,0.557926,0.716997,42.6097,3695,1
3700,94.5669,68.8497,0,0,68.8497,94.5669,0,0,0,0,0,0,32.7877,27.126,17.462,3402.45,0.94,256.486,0,0.739428,249.459,121.22,11.1069,3533.15,3533.15,0,1.75673,100.603,1.75673,100.603,0,18.5998,0,17.5169,1003.14,0,100.288,0.827321,0,121.22,11.1069,0.149778,3.69712,0,0.992013,73.2443,0.992013,73.2443,0,13.2546,0,9.89165,730.341,0,0.564693,0.728052,38.9357,3695,1
7111,136.46,92.8222,0,0,92.8222,136.46,0,0,0,0,0,0,30.3778,25.6728,18.2711,3532.08,0.94,250.002,0,0.731383,214.407,169.064,16.4429,3587.59,3587.59,0,2.65242,145.17,2.65242,145.17,0,26.957,0,18.5641,1016.04,0,142.879,0.845118,0,169.064,16.4429,0.15735,5.56538,0,1.49726,98.747,1.49726,98.747,0,18.0296,0,10.4792,691.124,0,0.56449,0.680215,33.3702,3695,1
4366,99.3943,72.3703,0,0,72.3703,99.3943,0,0,0,0,0,0,35.001,27.4287,17.472,3580.18,0.94,251.938,0,0.845526,269.912,120.539,11.8846,3525.48,3525.48,0,1.84746,105.739,1.84746,105.739,0,19.5503,0,19.5579,1119.39,0,94.4611,0.783653,0,120.539,11.8846,0.148801,3.44388,0,0.936275,76.9897,0.936275,76.9897,0,13.826,0,9.91176,815.042,0,0.506789,0.728113,42.1938,3695,1
712,102.811,74.5225,0,0,74.5225,102.811,0,0,0,0,0,0,32.6414,26.9687,17.6644,3444.81,0.94,255.718,0,0.750426,249.062,133.375,12.1113,3543.71,3543.71,0,1.93201,109.373,1.93201,109.373,0,20.2433,0,17.5324,992.53,0,110.196,0.826214,0,133.375,12.1113,0.14646,4.08607,0,1.02138,79.2793,1.02138,79.2793,0,14.2944,0,9.26872,719.438,0,0.528662,0.724852,38.8726,3695,1
3470,99.8272,68.1718,0,0,68.1718,99.8272,0,0,0,0,0,0,40.7249,33.754,18.1024,3437.52,0.94,255.215,0,0.784563,329.824,128.261,11.7831,3515.36,3515.36,0,1.92246,106.199,1.92246,106.199,0,19.7024,0,18.0842,998.992,0,106.306,0.828829,0,128.261,11.7831,0.141277,3.14945,0,1.0117,72.5232,1.0117,72.5232,0,13.1536,0,9.51682,682.209,0,0.526252,0.682898,51.7844,3695,1
6064,95.6527,65.5986,0,0,65.5986,95.6527,0,0,0,0,0,0,32.9897,25.6109,17.5638,3514.65,0.94,252.274,0,0.804163,251.369,113.957,11.422,3525.81,3525.81,0,1.78726,101.758,1.78726,101.758,0,18.8237,0,20.2022,1150.22,0,88.4685,0.776329,0,113.957,11.422,0.16055,3.45433,0,0.826935,69.7857,0.826935,69.7857,0,12.5105,0,9.34723,788.82,0,0.462685,0.6858,39.2398,3695,1
8527,98.4983,65.3947,0,0,65.3947,98.4983,0,0,0,0,0,0,38.5961,27.819,17.7287,3447.74,0.94,253.845,0,0.795177,306.722,123.679,11.689,3517.4,3517.4,0,1.85771,104.785,1.85771,104.785,0,19.401,0,20.8393,1175.46,0,89.1444,0.720772,0,123.679,11.689,0.164899,3.20444,0,0.990858,69.5689,0.990858,69.5689,0,12.6381,0,11.1152,780.406,0,0.533377,0.663917,48.0772,3695,1
5126,89.6422,64.1232,0,0,64.1232,89.6422,0,0,0,0,0,0,31.5885,24.9828,17.6407,3523.96,0.94,250.092,0,0.828422,240.398,99.64,10.7976,3515.54,3515.54,0,1.68229,95.3641,1.68229,95.3641,0,17.6482,0,21.3479,1210.15,0,78.8037,0.790885,0,99.64,10.7976,0.165398,3.15432,0,0.92769,68.2162,0.92769,68.2162,0,12.3485,0,11.7722,865.646,0,0.551444,0.715323,37.495,3695,1
6265,62.7195,45.1592,0,0,45.1592,62.7195,0,0,0,0,0,0,46.3008,34.5657,17.0825,3527.11,0.94,253.106,0,0.787739,338.431,78.518,7.46477,3449.35,3449.35,0,1.1398,66.7229,1.1398,66.7229,0,12.3106,0,19.4447,1138.28,0,58.6173,0.746547,0,78.518,7.46477,0.161662,1.69582,0,0.538089,48.0418,0.538089,48.0418,0,8.58129,0,9.17968,819.583,0,0.472092,0.720019,53.1684,3695,1
9630,103.465,71.746,0,0,71.746,103.465,0,0,0,0,0,0,27.4392,21.3956,16.9104,3520.01,0.94,263.659,0,0.789752,202.783,124.111,11.8214,3555.24,3555.24,0,1.86132,110.07,1.86132,110.07,0,20.2893,0,19.2334,1137.37,0,96.7755,0.779747,0,124.111,11.8214,0.154673,4.52315,0,1.01569,76.3255,1.01569,76.3255,0,13.7942,0,10.4953,788.687,0,0.545684,0.693429,31.5313,3695,1
3950,69.4129,48.8312,0,0,48.8312,69.4129,0,0,0,0,0,0,40.0792,30.5691,17.2269,3570.72,0.94,249.964,0,0.834167,295.652,75.6446,8.36527,3464.07,3464.07,0,1.27209,73.8435,1.27209,73.8435,0,13.635,0,22.0484,1279.89,0,57.6953,0.762716,0,75.6446,8.36527,0.173814,1.88738,0,0.675109,51.948,0.675109,51.948,0,9.3723,0,11.7013,900.385,0,0.530708,0.703488,46.3049,3695,1
9668,70.4546,52.2817,0,0,52.2817,70.4546,0,0,0,0,0,0,40.0182,31.9741,17.1399,3596.49,0.94,260.485,0,0.830189,298.093,78.2613,8.14786,3468.45,3468.45,0,1.28466,74.9517,1.28466,74.9517,0,13.8332,0,20.5448,1198.66,0,62.5298,0.798988,0,78.2613,8.14786,0.156957,1.95564,0,0.635318,55.6189,0.635318,55.6189,0,9.94708,0,10.1602,889.478,0,0.49454,0.742062,46.6955,3695,1
6169,94.6955,70.9469,0,0,70.9469,94.6955,0,0,0,0,0,0,37.6938,29.2799,17.3971,3506.8,0.94,258.081,0,0.843325,303.227,106.096,11.0532,3502.97,3502.97,0,1.75259,100.74,1.75259,100.74,0,18.6186,0,21.2657,1222.36,0,82.414,0.776784,0,106.096,11.0532,0.159035,2.81469,0,0.89902,75.4754,0.89902,75.4754,0,13.5352,0,10.9086,915.809,0,0.512967,0.749211,47.5174,3695,1
8874,95.7979,67.4336,0,0,67.4336,95.7979,0,0,0,0,0,0,40.464,33.8082,17.1524,3476.12,0.94,256.75,0,0.845897,322.803,91.8392,11.2399,3481.07,3481.07,0,1.74805,101.913,1.74805,101.913,0,18.8104,0,22.7809,1328.15,0,76.733,0.835515,0,91.8392,11.2399,0.173166,2.26965,0,0.948725,71.7379,0.948725,71.7379,0,12.9591,0,12.364,934.902,0,0.542733,0.703915,50.6565,3695,1
8492,46.4612,34.695,0,0,34.695,46.4612,0,0,0,0,0,0,34.6357,29.2569,17.2218,3512.2,0.94,259.056,0,0.783867,246.21,53.0256,5.40273,3429.62,3429.62,0,0.851221,49.4268,0.851221,49.4268,0,9.1263,0,19.0044,1103.5,0,44.7908,0.844702,0,53.0256,5.40273,0.15388,1.53095,0,0.477833,36.9096,0.477833,36.9096,0,6.65728,0,10.6681,824.044,0,0.56135,0.746753,38.419,3695,1
2122,100.43,70.5282,0,0,70.5282,100.43,0,0,0,0,0,0,33.4288,27.3755,18.0004,3407.9,0.94,262.962,0,0.773266,255.383,115.354,11.505,3525.7,3525.7,0,1.92316,106.84,1.92316,106.84,0,19.8104,0,20.3583,1130.99,0,94.4656,0.81892,0,115.354,11.505,0.157501,3.45073,0,1.00644,75.03,1.00644,75.03,0,13.568,0,10.654,794.257,0,0.523325,0.702266,39.8786,3695,1
5082,67.9262,49.5268,0,0,49.5268,67.9262,0,0,0,0,0,0,37.0552,28.8681,17.2172,3556.22,0.94,261.996,0,0.787211,291.944,84.4276,7.81016,3481.47,3481.47,0,1.24415,72.262,1.24415,72.262,0,13.3423,0,18.9155,1098.64,0,65.7739,0.779056,0,84.4276,7.81016,0.15084,2.27843,0,0.69733,52.6881,0.69733,52.6881,0,9.51842,0,10.6019,801.049,0,0.560488,0.729126,45.712,3695,1
5702,93.321,67.2318,0,0,67.2318,93.321,0,0,0,0,0,0,35.3624,30.6605,18.1581,3479.99,0.94,254.974,0,0.882107,279.718,91.3712,11.0256,3494.44,3494.44,0,1.80269,99.2777,1.80269,99.2777,0,18.4239,0,22.7549,1253.16,0,79.2222,0.867036,0,91.3712,11.0256,0.157773,2.58385,0,0.980132,71.5232,0.980132,71.5232,0,12.9546,0,12.3719,902.818,0,0.543705,0.720436,43.7586,3695,1
4040,102.309,75.4733,0,0,75.4733,102.309,0,0,0,0,0,0,35.7613,27.5159,17.761,3379.63,0.94,252.655,0,0.772662,276.924,124.046,12.1985,3526.28,3526.28,0,1.93311,108.84,1.93311,108.84,0,20.1552,0,20.2537,1140.34,0,95.4447,0.769431,0,124.046,12.1985,0.165411,3.46871,0,1.05327,80.2907,1.05327,80.2907,0,14.4956,0,11.0354,841.228,0,0.544857,0.737696,43.3126,3695,1
3084,100.334,67.3531,0,0,67.3531,100.334,0,0,0,0,0,0,35.0537,26.2148,16.5027,3528.63,0.94,253.34,0,0.777327,270.367,131.141,11.9306,3534.37,3534.37,0,1.76147,106.739,1.76147,106.739,0,19.6318,0,17.9608,1088.36,0,98.0732,0.747847,0,131.141,11.9306,0.156498,3.74114,0,0.917962,71.6522,0.917962,71.6522,0,12.914,0,9.35997,730.6,0,0.521133,0.671287,42.2664,3695,1
1442,87.8897,55.9211,0,0,55.9211,87.8897,0,0,0,0,0,0,38.3164,29.7031,17.7032,3552.82,0.94,256.494,0,0.805074,309.239,103.126,10.3223,3498.41,3498.41,0,1.65524,93.4997,1.65524,93.4997,0,17.3091,0,20.705,1169.56,0,79.9441,0.775207,0,103.126,10.3223,0.160382,2.69144,0,0.835443,59.4905,0.835443,59.4905,0,10.7954,0,10.4503,744.151,0,0.504725,0.636264,48.4805,3695,1
